Customer_ID,Name,Age,Gender,Phone_Number,Email,Address,City,State,Pincode,Bank_Balance,CIBIL_Score,Existing_Loans,Loan_Amount_Requested,Loan_Tenure_Months,Monthly_Income,Income_Source,Employment_Type,Other_Loans,EMI_Existing_Loans,Loan_Status
4d502ef6-dd95-4363-b65a-19c5299df518,Jason Hari,47,Female,05795556035,charitachanda@example.org,"97, Raju Road, Raiganj-853497",Proddatur,Uttarakhand,784480,1497657,453,Yes,295477,60,67352,Salary,Salaried,145735,15821,Approved
d8835717-36b5-41ae-8fb3-c0e8fa8d1952,Peter Thaman,65,Male,7361403256,william73@example.com,"18, Kannan Path, Thiruvananthapuram-581839",Gwalior,Tamil Nadu,617791,1564863,520,No,541300,24,286898,Salary,Salaried,0,0,Approved
f423eac2-1967-489e-955a-8e7a6e1482ab,Zaid Nazareth,32,Female,3115087061,lohit50@example.com,"26, Mallick Path, Jhansi 825565",Arrah,Punjab,715191,1034448,780,No,867032,60,113467,Salary,Salaried,0,0,Approved
26c0ad1c-5f90-4cc3-8058-336f51382994,William Kurian,64,Male,7231000655,ronith41@example.com,"H.No. 899, Pal Circle, Nagpur-328263",Bhind,Himachal Pradesh,885185,1057551,600,Yes,172420,12,279295,Rental,Self-employed,71855,11470,Approved
095994b4-8155-45c4-8d94-3c64a82d85f7,Ayushman Kuruvilla,29,Male,06258366095,banjeet10@example.org,"H.No. 31, Bora, Sambhal-652120",Pallavaram,Mizoram,085619,987071,383,No,484233,60,201897,Business,Salaried,0,0,Rejected
81972981-1b87-4ebd-9dc2-8f1efde815cc,Yashodhara Chaudhuri,45,Male,03670233979,odika09@example.net,"H.No. 98, Khatri Street, Surendranagar Dudhrej-841695",Lucknow,Nagaland,082907,1403241,813,Yes,290081,48,172230,Freelance,Self-employed,425696,28293,Approved
b08cb744-19ac-4c85-88a7-80dca8c14ebf,Aadhya Patel,42,Male,6303610211,qsaha@example.net,"H.No. 17, Tata Road, Bokaro 744951",Kumbakonam,Assam,618365,1619095,659,No,943784,12,167977,Rental,Self-employed,0,0,Rejected
6f54340f-079f-4244-80d8-c31f943166a7,Chaaya Hegde,23,Male,0643987820,xverma@example.com,"97/53, Sarraf Nagar, Machilipatnam-734941",Guntakal,Arunachal Pradesh,898890,1548485,752,Yes,581906,48,255291,Business,Self-employed,278231,1562,Rejected
72a45e55-0904-4169-bcaa-e42a0188bb3d,Sanya Shan,29,Male,06514287239,shahqarin@example.net,"950, Biswas Ganj, Thoothukudi 504307",Avadi,Odisha,174434,1983984,895,No,481980,24,285223,Salary,Self-employed,0,0,Approved
a9f0b92e-f2b0-4f8a-aa0e-68c7478b5e4f,Zayan Salvi,21,Male,02079455637,gsem@example.org,"41/335, Singhal Road, Pondicherry-944996",Bilaspur,Manipur,989001,1712035,508,Yes,625641,36,61094,Salary,Self-employed,374561,34896,Rejected
59da7d3d-b2ce-4b46-bc60-520ce2edc63f,Aarnav Chand,47,Male,09033898643,dpingle@example.org,"60/99, Chakraborty Zila, Bulandshahr 850426",Naihati,Odisha,231590,550566,386,Yes,821820,24,35767,Rental,Self-employed,137419,36958,Rejected
cecb6dc2-55e8-4f53-877a-31d46c7d3cbe,Kevin Mishra,42,Male,0378396583,revapatla@example.org,"H.No. 96, Sur Street, Berhampore 207659",Panchkula,Madhya Pradesh,771754,1234119,431,No,567176,60,73118,Salary,Salaried,0,0,Approved
29fa3f7e-881a-4642-bc94-0d77682dec23,Ryan Basu,53,Female,+911507602905,haritadasgupta@example.com,"H.No. 695, Gole Zila, Dhanbad 799617",Dhule,Maharashtra,874209,450116,374,No,141287,60,164983,Rental,Salaried,0,0,Approved
fb6d38e3-a84d-45e4-b6ef-422e16abbdcd,Lucky Nagarajan,57,Female,01557393907,rattanupadhriti@example.org,"H.No. 015, Merchant Ganj, Panchkula 707510",Mau,Tripura,676386,688109,802,Yes,339967,24,93177,Business,Self-employed,428449,19370,Approved
ffc2475b-062c-44c2-a4be-b85ce5c6d4a7,Deepa Shukla,58,Female,+911198600924,samarthbanik@example.net,"45/476, Nagi Street, Srinagar 180341",Sambhal,Arunachal Pradesh,475241,739721,347,Yes,605830,36,203427,Rental,Salaried,39145,10133,Rejected
8dff8525-04a8-41e9-b758-5a70205cf13d,Fariq Divan,31,Male,8158850517,elijah58@example.org,"40/034, Sachdev Ganj, Chittoor-529148",Silchar,Uttar Pradesh,327619,1315803,815,Yes,451873,24,208314,Salary,Salaried,431919,44377,Approved
296bee35-10db-4f55-9a72-700569e5e328,Benjamin Ranganathan,43,Female,+916328055714,jayaramangaurav@example.com,"11, Arya Path, Warangal-474022",Akola,Bihar,403407,86288,383,No,504580,24,115015,Freelance,Salaried,0,0,Rejected
ee4156d4-1971-4381-83c5-7b4954c5a6a2,Amruta Kapur,58,Male,+912946435592,faqid67@example.com,"52, Singh Street, Thrissur-349810",Thoothukudi,Himachal Pradesh,266211,1822466,427,Yes,465559,60,91426,Rental,Salaried,181929,22741,Rejected
44ff1f77-9828-4a64-aa48-e2da2645e265,Sarthak Sarraf,55,Male,3758915679,nvarty@example.net,"68, Pall Road, Aligarh-404316",Machilipatnam,Arunachal Pradesh,793332,1814415,817,No,117008,60,274542,Salary,Self-employed,0,0,Rejected
2ed15935-a402-4d8f-a3c7-91dd93a48af7,Falguni Deol,27,Male,4206654063,bmaharaj@example.com,"H.No. 177, Dara, Cuttack 947094",Haridwar,Nagaland,579400,1772109,733,No,552818,24,220204,Business,Self-employed,0,0,Rejected
d0a5b66a-ffb3-4362-a686-ace042cff8aa,Arin Ahluwalia,56,Female,4202753463,hardik80@example.com,"H.No. 19, Lad Chowk, Amravati 934567",Nagercoil,Manipur,067458,1194304,767,Yes,495818,24,211482,Freelance,Self-employed,354750,47503,Rejected
244f5b95-ab64-442d-a7e7-678eff40ffe1,Samuel Dhar,59,Male,+910244472161,cvenkatesh@example.net,"30/87, Raghavan Ganj, Bidhannagar-540249",Karimnagar,Uttar Pradesh,889010,1771989,886,No,340082,60,28655,Salary,Salaried,0,0,Approved
52318f67-4337-46dd-9c1d-c0b468152bda,Liam Mohanty,41,Male,03602225240,wkade@example.com,"51/13, Bal Path, Guna-769599",Buxar,Gujarat,843738,38083,841,No,295843,12,142188,Business,Salaried,0,0,Approved
0a69b7d5-4e1c-4434-add7-beacebc447f2,Darpan Sanghvi,21,Female,+918362382125,raksha34@example.org,"80/142, Padmanabhan Ganj, Bharatpur-947834",Kamarhati,Tripura,744854,966591,449,No,413326,36,187054,Business,Salaried,0,0,Rejected
1a14e5ae-8964-4f74-919e-726c68cb8dd1,Siddharth Bail,34,Male,+914650762629,pandyaharita@example.com,"H.No. 04, Mitter Path, Hosur 990720",Arrah,Arunachal Pradesh,195922,1299478,508,No,179319,12,44152,Business,Salaried,0,0,Approved
696480dc-a5ac-4698-9bdb-3a8cb72ed1d7,Gayathri Sharaf,64,Female,07756866878,esaha@example.org,"23/330, D’Alia Circle, Korba 120751",Khandwa,Haryana,497626,179118,681,No,933306,24,86148,Business,Salaried,0,0,Approved
ee91007c-0d6b-484e-b7bf-c3b2e9b43dda,Anita Dutt,48,Male,7644432280,finndeshmukh@example.org,"26/647, Kota Ganj, Rajkot 099468",Katihar,Bihar,676758,142890,668,Yes,644386,12,195545,Freelance,Self-employed,223401,3273,Approved
b0163a86-92fd-41cf-b7e0-25b2702d5426,Anjali Kapur,56,Male,+915100350553,ojani@example.org,"H.No. 84, Bhatti Ganj, Rohtak-905971",Purnia,Gujarat,334234,522454,793,No,50334,60,52610,Rental,Salaried,0,0,Approved
75c6fe73-5917-4299-8b07-27632e277f5d,Abeer Gour,45,Male,+915701701012,dakshesh06@example.com,"H.No. 971, Sundaram Circle, Tiruvottiyur-111345",Shimla,Bihar,677599,420149,402,Yes,553717,12,38681,Business,Self-employed,265855,16028,Approved
a2433a57-53ea-4c30-91a8-125d9a45fe11,Nakul Baria,53,Female,1540081497,mswaminathan@example.net,"91/29, Virk Path, Aurangabad-849701",Dehradun,Madhya Pradesh,494396,542491,466,No,397854,48,299355,Rental,Self-employed,0,0,Rejected
d895b879-5251-42d8-976a-f93a1134e62c,Oviya Kulkarni,49,Male,2363753914,fradokaran@example.com,"75/887, Taneja Circle, Bhopal 837282",Karimnagar,Rajasthan,662258,752792,334,No,240034,60,134480,Freelance,Self-employed,0,0,Approved
d2ab2888-5ffd-43c7-8246-b8490841dfa4,Robert Jhaveri,25,Male,06400074871,brijeshmani@example.net,"879, Bhargava Nagar, Rohtak-379726",Saharanpur,Andhra Pradesh,182033,1663710,346,Yes,870821,36,178051,Rental,Self-employed,287528,28007,Rejected
1196f045-0268-46cf-b318-a940ee650189,Michael Swamy,53,Female,5494818473,lavanya44@example.net,"H.No. 723, Murty Road, Vasai-Virar-188940",Navi Mumbai,Haryana,878228,523306,765,No,937266,48,119442,Rental,Self-employed,0,0,Rejected
167e8f40-db2e-49cd-95c8-6ccb08839005,Advika Devi,65,Male,+913500542632,ramasneha@example.net,"66/160, Tandon Chowk, Ratlam 276601",Bhagalpur,Goa,431355,694812,645,Yes,968623,12,142021,Salary,Salaried,494420,2691,Approved
8f76a7ac-0bb4-4069-b23a-daf41e4252da,Vasatika Gara,37,Female,+916612286385,qadim06@example.org,"01, Kapoor Road, Gopalpur 290883",Haridwar,Uttarakhand,293913,1373542,343,Yes,540106,48,152132,Salary,Self-employed,290913,23265,Approved
f5efa8cc-e245-4791-9f01-5faf8d0a1dca,Xalak Shroff,45,Female,6203784045,qyadav@example.org,"60, Sethi Circle, Pali-745622",Bihar Sharif,Odisha,585749,178088,602,No,834530,48,169234,Rental,Salaried,0,0,Rejected
c4cd33f1-29a7-45dc-94e5-aad59bbd3a34,Balendra Dass,37,Male,8899783836,wlanka@example.org,"09, Madan, Indore 317900",Alappuzha,Bihar,455205,1038040,443,No,161206,12,133411,Freelance,Salaried,0,0,Rejected
e21d90ef-8e09-4cd7-9a23-d2b4e8f01c42,Faqid Venkatesh,28,Male,00492116866,onkar03@example.com,"H.No. 47, Shankar Marg, Saharsa-701980",Malegaon,Meghalaya,115352,1425321,566,Yes,731005,36,50337,Freelance,Self-employed,127871,8259,Rejected
b6760618-4c77-4d0a-a09e-ad4dc6f92839,Lohit Atwal,40,Male,+910441846845,cdeshpande@example.net,"716, Rattan, Satara 260436",Chandigarh,Goa,860555,147056,546,No,919637,36,59389,Salary,Salaried,0,0,Rejected
41b0d987-478a-4a65-b0e3-f6a5f7a5454d,Caleb Dhar,21,Male,3945723625,gangulysiddharth@example.org,"H.No. 659, Murthy Street, Haridwar-807229",Chandrapur,Madhya Pradesh,350704,1128808,779,No,317103,12,205392,Freelance,Salaried,0,0,Approved
f7d71bc0-89f1-4f08-bab7-495fcbea4de6,Upma Gupta,56,Male,07292642670,cheemaaradhana@example.com,"H.No. 191, Naidu Chowk, Bhagalpur 357001",Patiala,Kerala,639688,1198358,857,No,812145,36,236516,Freelance,Salaried,0,0,Rejected
adfec9f8-1960-426b-a635-8e8695b207a9,Fitan Aurora,33,Male,+914998971067,jsrivastava@example.org,"82/79, Karpe Zila, Guntur-744878",Ozhukarai,Telangana,084003,592266,866,No,830915,48,47651,Freelance,Self-employed,0,0,Approved
9beb41a5-c3c5-4921-a499-142edf81b29a,Ekansh Khurana,41,Male,00295387175,anamika52@example.net,"33, Joshi Circle, Thanjavur-826399",Bidar,Arunachal Pradesh,521383,1872998,660,No,676331,48,136992,Freelance,Salaried,0,0,Rejected
606e0ab7-d576-4ead-ad7f-dc028e2d52b7,Nisha Atwal,58,Female,2696246706,balhaar65@example.com,"00/031, Atwal Marg, Kirari Suleman Nagar 671098",Nandyal,Tripura,148173,1078517,660,Yes,711227,24,210415,Freelance,Salaried,30850,49374,Approved
77260381-180f-4d1d-b061-2df15bd3c2ee,Urvi Vyas,48,Female,7439342895,aarav53@example.org,"57, Luthra Chowk, Hajipur-143810",Bhind,Andhra Pradesh,587809,1798682,878,No,185444,60,216071,Rental,Salaried,0,0,Rejected
c1c4018b-15da-4082-af6d-2dc33876e4ef,Yasti Sahota,59,Male,+915177892325,bedimax@example.com,"H.No. 87, Sawhney Street, North Dumdum 467532",Vijayawada,Arunachal Pradesh,733094,566434,336,Yes,769854,24,199607,Rental,Self-employed,378851,10287,Rejected
32088511-40e7-4807-b848-e55ece129b00,Diya Bhattacharyya,45,Female,+915842065928,khayer@example.net,"22/43, Rao Ganj, Karaikudi 414340",Saharsa,Tripura,603817,411956,441,No,628465,12,96230,Business,Self-employed,0,0,Approved
7e77155a-cc8c-4aad-9d82-6dd519db56ea,Laksh Bakshi,52,Female,1292967324,wyatt40@example.org,"21/778, Sanghvi Nagar, Gulbarga-594165",Gurgaon,Sikkim,478747,843966,719,No,893885,36,287793,Salary,Salaried,0,0,Approved
096c34ba-011d-429d-aafd-37115702669f,Aashi Doshi,57,Female,+918743776675,fradhakrishnan@example.com,"08, Ratta Nagar, Hosur-191532",Unnao,Karnataka,346823,87944,676,No,583501,36,237513,Rental,Self-employed,0,0,Rejected
84247222-a554-4929-a960-21749e9f5053,Darsh Karan,41,Female,+915096733038,patelnathaniel@example.org,"H.No. 514, Purohit Road, Narasaraopet-364608",Thanjavur,Assam,109604,1236465,744,Yes,376419,24,90807,Business,Salaried,321934,757,Approved
167c0b56-a15f-41b4-b12c-f7ea78df9027,Jyoti Kalla,30,Female,07340883803,charitaradhakrishnan@example.net,"02/77, Srivastava Zila, Panvel-985317",Jehanabad,Sikkim,317514,1441078,692,No,405873,60,209734,Freelance,Salaried,0,0,Rejected
12c1ca1f-731e-411d-9050-4a13b0f46395,Aadhya Basak,35,Male,5312042544,niharika70@example.net,"55/45, Ramesh Zila, Guntakal 558453",Khandwa,Sikkim,615337,915102,397,No,693966,12,102719,Rental,Salaried,0,0,Rejected
2b76759d-c672-4acb-9318-8ddf72045f30,Lila Johal,62,Male,8712571295,groveralka@example.net,"H.No. 12, Gole Nagar, Haldia-868056",Bhavnagar,Manipur,178701,1367203,337,Yes,235814,48,228400,Freelance,Self-employed,403511,29134,Rejected
6f95ce36-3dcf-4c00-ab10-5c094437035a,Aashi Gara,58,Female,8523169447,cboase@example.org,"80/909, Aurora Path, Muzaffarnagar-540763",Pudukkottai,Assam,580182,1421368,306,Yes,686444,36,238600,Business,Salaried,102129,36740,Approved
dc8dc790-3d2a-4f48-90d7-8d0a6c096325,Kiaan Chad,64,Female,+916114523192,nadiggaurang@example.net,"858, Bose Zila, Hospet 757406",Gandhidham,Bihar,905315,1404943,496,Yes,247089,48,283505,Salary,Salaried,385832,27659,Rejected
f0363073-0e98-4b00-8362-1169b4282acc,Balvan Pingle,49,Male,9778218853,hsethi@example.com,"326, Sarraf Chowk, Bhopal 989117",Katni,Chhattisgarh,149816,881173,783,Yes,210510,12,94059,Rental,Self-employed,39840,46326,Approved
98ff2c39-2255-4daa-a652-110a666d73fa,Meghana Minhas,61,Male,07114643630,anushakala@example.com,"H.No. 714, Shanker Ganj, Saharsa 034498",Karaikudi,Gujarat,583344,571657,345,No,913793,24,82508,Business,Self-employed,0,0,Approved
ca6856f9-940b-455a-905f-bbd1cfa00fb6,Om Halder,52,Female,+916564761268,danieldugar@example.net,"75, Palla Zila, Gandhinagar-858531",Agra,Mizoram,528944,1449443,380,Yes,607307,60,145878,Freelance,Self-employed,302532,20738,Rejected
c2660771-bcb6-4819-9b80-12bb7ed05b77,Luke Yadav,45,Male,+916122472129,bachittarsuresh@example.com,"H.No. 816, Balan Zila, Jehanabad-066359",Vasai-Virar,Manipur,350170,1955600,489,Yes,686223,24,185853,Business,Salaried,264850,9379,Approved
51ad10b3-46f6-4cf7-be41-652cbaded8bf,Indira Krishnamurthy,59,Female,+913102988031,priyasetty@example.net,"57, Rau Ganj, Chandrapur 333467",Mangalore,Nagaland,955972,1271515,702,No,153457,36,280298,Freelance,Salaried,0,0,Approved
34f91756-9a91-4579-9238-4ba87cfb17dd,Anika Memon,35,Male,09726379836,vihaanbadami@example.org,"85/54, Karnik Zila, Narasaraopet 752849",Jammu,Mizoram,506426,420346,792,Yes,746869,60,297657,Business,Self-employed,351341,45536,Approved
b7eae4e4-7301-4427-9067-a555f10e2460,Omaja Khosla,50,Female,8798564538,bsubramaniam@example.net,"H.No. 849, Deep Street, Sikar 805549",Panvel,West Bengal,863110,1550334,320,No,384844,36,207462,Salary,Self-employed,0,0,Approved
82b9f775-de59-4742-bcbc-249e32f704d2,Jairaj D’Alia,42,Male,06091357566,zinaltandon@example.com,"319, Ray Chowk, Jammu-614520",Mira-Bhayandar,Himachal Pradesh,290773,117129,656,No,372361,48,279437,Rental,Salaried,0,0,Rejected
32093592-aad6-49aa-aba1-82cce7137d21,Zehaan Yogi,37,Female,9691830836,sethigabriel@example.org,"628, Chandra Street, Kishanganj 979583",North Dumdum,Sikkim,139872,267114,464,No,209320,36,47210,Business,Salaried,0,0,Rejected
6dc2b2a4-6949-4ba9-a570-387ccbfa8cdf,Urishilla Vala,45,Male,0062521141,zaitra78@example.org,"73/080, Verma Road, Loni 407163",Deoghar,Uttar Pradesh,745672,1279794,444,No,501780,60,242421,Rental,Salaried,0,0,Rejected
517ea418-de1c-44dd-8dfe-e0879ad8a310,Ikbal Ratti,53,Male,9511667532,nyohannan@example.org,"89/99, Nagi Chowk, Ambattur-189461",Kolhapur,Manipur,305897,1181140,701,No,558071,48,279773,Business,Self-employed,0,0,Rejected
c81fbf91-32ef-4d55-ba32-1dc28b327978,Xalak Mander,61,Female,06935938839,pillaiutkarsh@example.org,"H.No. 85, Deep Ganj, Secunderabad-217838",Gaya,Arunachal Pradesh,347686,127751,795,No,956787,12,249119,Rental,Self-employed,0,0,Approved
f702094c-cac9-4ed5-a971-138917f736cf,Laksh Mani,28,Female,04402105482,moreriya@example.com,"H.No. 122, Srinivasan Marg, Ambattur 120778",Sikar,Goa,809373,1116829,703,Yes,459066,60,80393,Rental,Self-employed,170290,28557,Approved
f594f759-3407-442d-afee-a71bcf1bd9ee,Aarav Lall,62,Male,+911374243198,vinayadutt@example.com,"730, Chhabra Ganj, Hosur 427644",Naihati,Arunachal Pradesh,930585,1423362,743,Yes,58087,60,157806,Rental,Self-employed,182793,16312,Approved
dd9c4883-5a2a-4fd0-89fd-e91f3be750d9,Aashi Patla,59,Female,07700477135,lkhare@example.com,"30/301, Bhardwaj Zila, Yamunanagar-288809",Tumkur,Uttarakhand,771644,1691389,667,No,798682,60,69766,Salary,Salaried,0,0,Approved
7e5dc2d7-8f1c-433a-b513-0011c373445c,Kalpit Chadha,47,Female,+912034614635,ichandra@example.org,"49/975, Sule Street, Chennai-954560",Serampore,Madhya Pradesh,758161,630404,435,No,218951,12,162307,Rental,Salaried,0,0,Rejected
fe5f9639-b45b-4a80-802c-7b495a597c24,Veer Saha,24,Male,+910998945765,rayvritti@example.com,"H.No. 32, Walia Street, Udupi 477787",Kadapa,Meghalaya,191429,999456,304,No,680435,60,212558,Rental,Self-employed,0,0,Approved
cd1f944b-4133-4837-bd6a-79a9371b0a3e,Radhika Om,58,Female,2947076669,vedantchander@example.net,"94, Gandhi Zila, South Dumdum 933619",Berhampore,Maharashtra,277470,1036071,725,Yes,513352,48,156218,Salary,Self-employed,189548,48248,Rejected
d55a2ed1-7b4a-4b47-939b-6311057790b0,Girish Sarraf,34,Male,+919096539986,eiravatibehl@example.com,"H.No. 99, Panchal Chowk, Asansol 102743",Davanagere,Bihar,849109,1644180,539,Yes,768802,12,116397,Freelance,Self-employed,178219,17203,Rejected
bdd41a3e-f4e0-472d-b89a-0b31af54fd51,Nicholas Kamdar,44,Female,+914059371464,matthew35@example.net,"458, Buch Marg, Asansol 088807",Bathinda,Karnataka,266821,1735953,356,Yes,680953,60,141037,Rental,Self-employed,356222,26281,Rejected
c1948814-a723-45ec-8e13-960920e87b0d,Pooja Keer,37,Female,07148525342,vbadami@example.org,"H.No. 319, Saraf Marg, Durgapur 742832",Nashik,Uttar Pradesh,573456,1446109,723,Yes,927201,24,40398,Salary,Salaried,451571,32132,Rejected
7aaa1192-ad9c-4ca1-b76e-665dbdd7e620,Neha Bahl,64,Female,00833837478,slall@example.com,"05/773, Narasimhan Path, Khandwa-814471",Saharanpur,Kerala,529643,544796,481,No,431808,36,182302,Salary,Salaried,0,0,Rejected
7f30ec6c-47fe-47ed-8038-a476034e0e2d,Oviya Kara,31,Male,1491410572,girish53@example.net,"H.No. 054, Bhargava Circle, Agra 171975",Meerut,Assam,611322,789622,730,No,969914,48,132746,Rental,Self-employed,0,0,Approved
ea687c48-b56e-4399-8c3f-eac476208c52,Vaishnavi Baria,27,Female,7472624526,srivastavaxiti@example.com,"946, Keer, New Delhi-326372",Amritsar,Assam,037854,1572378,471,Yes,536547,60,172819,Rental,Self-employed,160166,46981,Rejected
f189f401-3de8-4903-b0c7-cd64f0ced176,Ranbir Tara,51,Female,+915383425436,adalia@example.com,"160, Ramachandran Street, Erode 430516",Buxar,Uttarakhand,930040,1127636,701,Yes,866918,48,158250,Freelance,Self-employed,356766,1220,Approved
8932f841-b26b-4646-abf7-c9bbb3b87142,Arin Majumdar,44,Male,03206211443,tamanna37@example.org,"H.No. 71, Palla Chowk, Ratlam 078776",Ahmednagar,Nagaland,829694,1555461,307,No,868982,24,171722,Salary,Salaried,0,0,Approved
b06e6ba3-d54f-4539-bde8-ff10d6a61ce7,Kashvi Raj,55,Male,+918471753334,patlaanika@example.org,"H.No. 13, Mangat Nagar, Amritsar 968321",Gulbarga,Tripura,446825,1273544,881,Yes,829745,36,247245,Salary,Self-employed,465347,46821,Approved
088a917e-f5bb-4079-9640-bbd23010ee5b,Kalpit Kata,46,Male,+915574956680,sampathati@example.org,"323, Gulati Chowk, Chennai-166050",Kavali,Chhattisgarh,002071,998000,679,No,160469,24,228094,Freelance,Self-employed,0,0,Rejected
1b3011c8-dc47-4342-a603-fb234297707d,Balvan Ganesh,57,Male,+915883787388,nadkarnitanmayi@example.net,"28/68, Jhaveri Circle, Tinsukia-510611",Jaunpur,Meghalaya,410415,1096613,351,Yes,644012,36,110215,Rental,Self-employed,263141,13418,Approved
ce4048fc-d617-4934-b508-e876832d5da9,Balendra Dutt,23,Male,02166073148,sidhukeya@example.com,"184, Bhagat Path, Srinagar 572843",Asansol,Haryana,517770,1841549,418,Yes,876485,48,113381,Salary,Self-employed,226104,35868,Rejected
95b0779d-5fe9-47ae-a01c-6189444d33f1,Ojasvi Kamdar,33,Male,04736158626,harsh94@example.org,"89/522, Nadig, Khammam 015100",Jamalpur,Himachal Pradesh,417839,239352,493,Yes,811566,60,212194,Freelance,Salaried,328052,42726,Approved
776a0748-dfdc-4dbc-afe3-4e375cfa81ca,Arunima Oak,51,Male,07090830038,pantjairaj@example.net,"49, Sood Zila, Vadodara-394434",Bhagalpur,West Bengal,596154,1688690,591,Yes,952090,60,39063,Freelance,Salaried,112702,7229,Rejected
ec2b08f3-529c-4176-96c8-26c87c9d0d4f,Jonathan Sha,26,Male,5757698653,dominicnagi@example.com,"39/35, Loyal, Naihati-938069",Rampur,Nagaland,498688,57065,390,No,672575,24,22106,Salary,Salaried,0,0,Rejected
f8073e9a-20b4-4222-8906-b7a3e00bb6ce,Dalaja Jha,43,Female,+918162332840,anita65@example.org,"H.No. 690, Balan Marg, Rajkot-849238",Tenali,Goa,735164,1730240,508,Yes,700072,36,183578,Salary,Salaried,113237,40605,Rejected
969e8000-9713-4303-9a6a-049edde89482,Upma Bala,64,Male,6674372503,yatin45@example.com,"08/14, Amble Street, Mumbai 577898",Warangal,Uttar Pradesh,767813,1180596,874,Yes,975584,60,182485,Freelance,Salaried,434398,4810,Approved
b506954b-d8b5-48a4-8d69-005a5b2b1023,Gaurang Shetty,37,Female,0061721023,girish20@example.com,"09/46, Sen Nagar, Kota 131150",Noida,Nagaland,172648,1243825,783,No,479561,48,237985,Business,Self-employed,0,0,Approved
bc468741-6293-428d-95bc-7c1f6423387d,Hema Roy,33,Male,5013523258,agarwalria@example.org,"67, Parikh Street, Panihati 042905",Ambala,Manipur,236543,1896578,518,No,462541,12,204797,Rental,Self-employed,0,0,Rejected
5bfab985-2353-47ef-bf0f-132346cb92d0,Owen Mittal,33,Male,01440324053,ichoudhry@example.net,"66/662, Mane Path, Kurnool 155955",Bhatpara,Odisha,049920,351099,641,Yes,351493,48,43744,Rental,Salaried,409427,31791,Approved
7ebb2a51-f671-4b7e-b6fd-38e60052b040,Ishaan Dave,27,Female,03284898199,wsengupta@example.org,"104, Rout Ganj, Suryapet 876587",Kochi,Himachal Pradesh,351340,1599964,375,No,107339,48,46100,Salary,Salaried,0,0,Rejected
e7d5bb25-0a4a-4ab1-8723-ea509cd03305,Brijesh Kumar,27,Male,+915510040004,baljiwankashyap@example.net,"63/28, Dara Road, Ambarnath-025908",Aligarh,Himachal Pradesh,408818,1095008,850,Yes,934770,60,87194,Freelance,Salaried,66472,38193,Approved
17485320-b5a9-4db5-b1ed-7553703ffd45,Wahab Sood,40,Male,+910717881023,ldhawan@example.com,"H.No. 35, Choudhary, Malegaon 823394",Ludhiana,Madhya Pradesh,930686,103640,885,Yes,945096,48,176371,Freelance,Salaried,402910,46697,Rejected
ae7c4030-ec8c-404a-bd9b-97862622ba9f,Oscar Gala,33,Female,+911872438710,hemang67@example.org,"H.No. 01, Thakur Marg, Nadiad-407779",Kamarhati,Goa,780311,1195015,611,No,168960,36,243680,Business,Salaried,0,0,Approved
18bd5003-8897-4d53-84e5-5b8f98ec9c3d,Harita Wagle,41,Female,+916794933477,indali34@example.com,"H.No. 588, Acharya Marg, Rohtak-085211",Giridih,Uttarakhand,431360,801464,598,No,625066,36,173894,Salary,Salaried,0,0,Rejected
d3600b49-e96c-4e55-83c7-c8f6e852bb78,Vasana Prabhakar,41,Male,8518169841,yashawinibhatti@example.org,"12, Deep Path, Sikar-822547",Jaipur,Rajasthan,471770,752858,557,Yes,790085,24,215839,Rental,Self-employed,468006,46634,Approved
7c185607-817b-4022-9c37-dae51f5da533,Triya Shukla,26,Female,5633311912,venkataramanaarini@example.com,"83, Mall Ganj, Akola-082297",Tumkur,Chhattisgarh,957148,478750,586,No,198185,48,252519,Rental,Self-employed,0,0,Approved
3ef83f82-c1b5-4ee9-99ef-061bfaa589c0,Vrishti Chana,39,Male,+913393423675,gautami80@example.com,"08/60, Shetty Street, Hospet-610425",Solapur,Telangana,534446,1823599,638,Yes,610445,24,240545,Freelance,Self-employed,57739,32246,Approved
c1567231-d495-40da-a0b4-fc09f390654d,Balhaar Shanker,61,Female,4119892122,suhaniparsa@example.net,"H.No. 649, Sami Road, Uluberia 772485",Buxar,Haryana,083623,873698,579,Yes,51832,60,36281,Freelance,Self-employed,218854,22478,Rejected
ed9e49c8-c467-4470-b1b6-9bd3a9d22a91,Gayathri Kumer,39,Female,02447550134,zpalan@example.net,"642, Banik, Morbi-626181",Kota,Jharkhand,165402,1036693,759,Yes,192485,12,276917,Freelance,Self-employed,19108,36879,Approved
8d69114b-01ca-4ee6-8927-b07ba2e543f1,Azad Jayaraman,31,Female,+913065588485,dominic25@example.net,"261, Bhavsar Road, Etawah-048655",Lucknow,Arunachal Pradesh,033444,158996,366,No,65948,48,88948,Freelance,Salaried,0,0,Approved
90a0499e-f57d-43ff-86ed-b5080971115b,Rishi Ram,31,Female,+918834985724,gkibe@example.org,"H.No. 369, Yohannan Ganj, Amritsar-162462",Vijayanagaram,Sikkim,054129,653449,331,Yes,780291,36,124547,Rental,Salaried,334954,15175,Rejected
779fd4d9-675b-4521-a303-f58048858084,David Karan,33,Female,2211801719,sachi33@example.org,"58/504, Wable Ganj, Munger-874869",Tadepalligudem,Tamil Nadu,754169,1427370,900,No,62842,12,125286,Salary,Salaried,0,0,Approved
